Year_name,,Dummy_elec_supply
2025,3396,0.0
2025,3397,0.0
2025,3398,0.0
2025,3399,0.0
2025,3400,0.0
2025,3401,0.0
2025,3402,0.0
2025,3403,0.0
2025,3404,0.0
2025,3405,0.0
2025,3406,0.0
2025,3407,0.0
2025,3408,0.0
2025,3409,0.0
2025,3410,0.0
2025,3411,0.0
2025,3412,0.0
2025,3413,0.0
2025,3414,0.0
2025,3415,0.0
2025,3416,0.0
2025,3417,0.0
2025,3418,0.0
2025,3419,0.0
2025,3420,0.0
2025,3421,0.0
2025,3422,0.0
2025,3423,0.0
2025,3424,0.0
2025,3425,0.0
2025,3426,0.0
2025,3427,0.0
2025,3428,0.0
2025,3429,0.0
2025,3430,0.0
2025,3431,0.0
2025,3432,0.0
2025,3433,0.0
2025,3434,0.0
2025,3435,0.0
2025,3436,0.0
2025,3437,0.0
2025,3438,0.0
2025,3439,0.0
2025,3440,0.0
2025,3441,0.0
2025,3442,0.0
2025,3443,0.0
2025,3444,0.0
2025,3445,0.0
2025,3446,0.0
2025,3447,0.0
2025,3448,0.0
2025,3449,0.0
2025,3450,0.0
2025,3451,0.0
2025,3452,0.0
2025,3453,0.0
2025,3454,0.0
2025,3455,0.0
2025,3456,0.0
2025,3457,0.0
2025,3458,0.0
2025,3459,0.0
2025,3460,0.0
2025,3461,0.0
2025,3462,0.0
2025,3463,0.0
2025,3464,0.0
2025,3465,0.0
2025,3466,0.0
2025,3467,0.0
2025,3468,0.0
2025,3469,0.0
2025,3470,0.0
2025,3471,0.0
2025,3472,0.0
2025,3473,0.0
2025,3474,0.0
2025,3475,0.0
2025,3476,0.0
2025,3477,0.0
2025,3478,0.0
2025,3479,0.0
2025,3480,0.0
2025,3481,0.0
2025,3482,0.0
2025,3483,0.0
2025,3484,0.0
2025,3485,0.0
2025,3486,0.0
2025,3487,0.0
2025,3488,0.0
2025,3489,0.0
2025,3490,0.0
2025,3491,0.0
2025,3492,0.0
2025,3493,0.0
2025,3494,0.0
2025,3495,0.0
2025,3496,0.0
2025,3497,0.0
2025,3498,0.0
2025,3499,0.0
2025,3500,0.0
2025,3501,0.0
2025,3502,0.0
2025,3503,0.0
2025,3504,0.0
2025,3505,0.0
2025,3506,0.0
2025,3507,0.0
2025,3508,0.0
2025,3509,0.0
2025,3510,0.0
2025,3511,0.0
2025,3512,0.0
2025,3513,0.0
2025,3514,0.0
2025,3515,0.0
2025,3516,0.0
2025,3517,0.0
2025,3518,0.0
2025,3519,0.0
2025,3520,0.0
2025,3521,0.0
2025,3522,0.0
2025,3523,0.0
2025,3524,0.0
2025,3525,0.0
2025,3526,0.0
2025,3527,0.0
2025,3528,0.0
2025,3529,0.0
2025,3530,0.0
2025,3531,0.0
2025,3532,0.0
2025,3533,0.0
2025,3534,0.0
2025,3535,0.0
2025,3536,0.0
2025,3537,0.0
2025,3538,0.0
2025,3539,0.0
2025,3540,0.0
2025,3541,0.0
2025,3542,0.0
2025,3543,0.0
2025,3544,0.0
2025,3545,0.0
2025,3546,0.0
2025,3547,0.0
2025,3548,0.0
2025,3549,0.0
2025,3550,0.0
2025,3551,0.0
2025,3552,0.0
2025,3553,0.0
2025,3554,0.0
2025,3555,0.0
2025,3556,0.0
2025,3557,0.0
2025,3558,0.0
2025,3559,0.0
2025,3560,0.0
2025,3561,0.0
2025,3562,0.0
2025,3563,0.0
2025,3564,0.0
2025,3565,0.0
2025,3566,0.0
2025,3567,0.0
2025,3568,0.0
2025,3569,0.0
2025,3570,0.0
2025,3571,0.0
2025,3572,0.0
2025,3573,0.0
2025,3574,0.0
2025,3575,0.0
2025,3576,0.0
2025,3577,0.0
2025,3578,0.0
2025,3579,0.0
2025,3580,0.0
2025,3581,0.0
2025,3582,0.0
2025,3583,0.0
2025,3584,0.0
2025,3585,0.0
2025,3586,0.0
2025,3587,0.0
2025,3588,0.0
2025,3589,0.0
2025,3590,0.0
2025,3591,0.0
2025,3592,0.0
2025,3593,0.0
2025,3594,0.0
2025,3595,0.0
2025,3596,0.0
2025,3597,0.0
2025,3598,0.0
2025,3599,0.0
2025,3600,0.0
2025,3601,0.0
2025,3602,0.0
2025,3603,0.0
2025,3604,0.0
2025,3605,0.0
2025,3606,0.0
2025,3607,0.0
2025,3608,0.0
2025,3609,0.0
2025,3610,0.0
2025,3611,0.0
2025,3612,0.0
2025,3613,0.0
2025,3614,0.0
2025,3615,0.0
2025,3616,0.0
2025,3617,0.0
2025,3618,0.0
2025,3619,0.0
2025,3620,0.0
2025,3621,0.0
2025,3622,0.0
2025,3623,0.0
2025,3624,0.0
2025,3625,0.0
2025,3626,0.0
2025,3627,0.0
2025,3628,0.0
2025,3629,0.0
2025,3630,0.0
2025,3631,0.0
2025,3632,0.0
2025,3633,0.0
2025,3634,0.0
2025,3635,0.0
2025,3636,0.0
2025,3637,0.0
2025,3638,0.0
2025,3639,0.0
2025,3640,0.0
2025,3641,0.0
2025,3642,0.0
2025,3643,0.0
2025,3644,0.0
2025,3645,0.0
2025,3646,0.0
2025,3647,0.0
2025,3648,0.0
2025,3649,0.0
2025,3650,0.0
2025,3651,0.0
2025,3652,0.0
2025,3653,0.0
2025,3654,0.0
2025,3655,0.0
2025,3656,0.0
2025,3657,0.0
2025,3658,0.0
2025,3659,0.0
2025,3660,0.0
2025,3661,0.0
2025,3662,0.0
2025,3663,0.0
2025,3664,0.0
2025,3665,0.0
2025,3666,0.0
2025,3667,0.0
2025,3668,0.0
2025,3669,0.0
2025,3670,0.0
2025,3671,0.0
2025,3672,0.0
2025,3673,0.0
2025,3674,0.0
2025,3675,0.0
2025,3676,0.0
2025,3677,0.0
2025,3678,0.0
2025,3679,0.0
2025,3680,0.0
2025,3681,0.0
2025,3682,0.0
2025,3683,0.0
2025,3684,0.0
2025,3685,0.0
2025,3686,0.0
2025,3687,0.0
2025,3688,0.0
2025,3689,0.0
2025,3690,0.0
2025,3691,0.0
2025,3692,0.0
2025,3693,0.0
2025,3694,0.0
2025,3695,0.0
2025,3696,0.0
2025,3697,0.0
2025,3698,0.0
2025,3699,0.0
2025,3700,0.0
2025,3701,0.0
2025,3702,0.0
2025,3703,0.0
2025,3704,0.0
2025,3705,0.0
2025,3706,0.0
2025,3707,0.0
2025,3708,0.0
2025,3709,0.0
2025,3710,0.0
2025,3711,0.0
2025,3712,0.0
2025,3713,0.0
2025,3714,0.0
2025,3715,0.0
2025,3716,0.0
2025,3717,0.0
2025,3718,0.0
2025,3719,0.0
2025,3720,0.0
2025,3721,0.0
2025,3722,0.0
2025,3723,0.0
2025,3724,0.0
2025,3725,0.0
2025,3726,0.0
2025,3727,0.0
2025,3728,0.0
2025,3729,0.0
2025,3730,0.0
2025,3731,0.0
2025,3732,0.0
2025,3733,0.0
2025,3734,0.0
2025,3735,0.0
2025,3736,0.0
2025,3737,0.0
2025,3738,0.0
2025,3739,0.0
2025,3740,0.0
2025,3741,0.0
2025,3742,0.0
2025,3743,0.0
2025,3744,0.0
2025,3745,0.0
2025,3746,0.0
2025,3747,0.0
2025,3748,0.0
2025,3749,0.0
2025,3750,0.0
2025,3751,0.0
2025,3752,0.0
2025,3753,0.0
2025,3754,0.0
2025,3755,0.0
2025,3756,0.0
2025,3757,0.0
2025,3758,0.0
2025,3759,0.0
2025,3760,0.0
2025,3761,0.0
2025,3762,0.0
2025,3763,0.0
2025,3764,0.0
2025,3765,0.0
2025,3766,0.0
2025,3767,0.0
2025,3768,0.0
2025,3769,0.0
2025,3770,0.0
2025,3771,0.0
2025,3772,0.0
2025,3773,0.0
2025,3774,0.0
2025,3775,0.0
2025,3776,0.0
2025,3777,0.0
2025,3778,0.0
2025,3779,0.0
2025,3780,0.0
2025,3781,0.0
2025,3782,0.0
2025,3783,0.0
2025,3784,0.0
2025,3785,0.0
2025,3786,0.0
2025,3787,0.0
2025,3788,0.0
2025,3789,0.0
2025,3790,0.0
2025,3791,0.0
2025,3792,0.0
2025,3793,0.0
2025,3794,0.0
2025,3795,0.0
2025,3796,0.0
2025,3797,0.0
2025,3798,0.0
2025,3799,0.0
2025,3800,0.0
2025,3801,0.0
2025,3802,0.0
2025,3803,0.0
2025,3804,0.0
2025,3805,0.0
2025,3806,0.0
2025,3807,0.0
2025,3808,0.0
2025,3809,0.0
2025,3810,0.0
2025,3811,0.0
2025,3812,0.0
2025,3813,0.0
2025,3814,0.0
2025,3815,0.0
2025,3816,0.0
2025,3817,0.0
2025,3818,0.0
2025,3819,0.0
2025,3820,0.0
2025,3821,0.0
2025,3822,0.0
2025,3823,0.0
2025,3824,0.0
2025,3825,0.0
2025,3826,0.0
2025,3827,0.0
2025,3828,0.0
2025,3829,0.0
2025,3830,0.0
2025,3831,0.0
2025,3832,0.0
2025,3833,0.0
2025,3834,0.0
2025,3835,0.0
2025,3836,0.0
2025,3837,0.0
2025,3838,0.0
2025,3839,0.0
2025,3840,0.0
2025,3841,0.0
2025,3842,0.0
2025,3843,0.0
2025,3844,0.0
2025,3845,0.0
2025,3846,0.0
2025,3847,0.0
2025,3848,0.0
2025,3849,0.0
2025,3850,0.0
2025,3851,0.0
2025,3852,0.0
2025,3853,0.0
2025,3854,0.0
2025,3855,0.0
2025,3856,0.0
2025,3857,0.0
2025,3858,0.0
2025,3859,0.0
2025,3860,0.0
2025,3861,0.0
2025,3862,0.0
2025,3863,0.0
2025,3864,0.0
2025,3865,0.0
2025,3866,0.0
2025,3867,0.0
2025,3868,0.0
2025,3869,0.0
2025,3870,0.0
2025,3871,0.0
2025,3872,0.0
2025,3873,0.0
2025,3874,0.0
2025,3875,0.0
2025,3876,0.0
2025,3877,0.0
2025,3878,0.0
2025,3879,0.0
2025,3880,0.0
2025,3881,0.0
2025,3882,0.0
2025,3883,0.0
2025,3884,0.0
2025,3885,0.0
2025,3886,0.0
2025,3887,0.0
2025,3888,0.0
2025,3889,0.0
2025,3890,0.0
2025,3891,0.0
2025,3892,0.0
2025,3893,0.0
2025,3894,0.0
2025,3895,0.0
2025,3896,0.0
2025,3897,0.0
2025,3898,0.0
2025,3899,0.0
2025,3900,0.0
2025,3901,0.0
2025,3902,0.0
2025,3903,0.0
2025,3904,0.0
2025,3905,0.0
2025,3906,0.0
2025,3907,0.0
2025,3908,0.0
2025,3909,0.0
2025,3910,0.0
2025,3911,0.0
2025,3912,0.0
2025,3913,0.0
2025,3914,0.0
2025,3915,0.0
2025,3916,0.0
2025,3917,0.0
2025,3918,0.0
2025,3919,0.0
2025,3920,0.0
2025,3921,0.0
2025,3922,0.0
2025,3923,0.0
2025,3924,0.0
2025,3925,0.0
2025,3926,0.0
2025,3927,0.0
2025,3928,0.0
2025,3929,0.0
2025,3930,0.0
2025,3931,0.0
2025,3932,0.0
2025,3933,0.0
2025,3934,0.0
2025,3935,0.0
2025,3936,0.0
2025,3937,0.0
2025,3938,0.0
2025,3939,0.0
2025,3940,0.0
2025,3941,0.0
2025,3942,0.0
2025,3943,0.0
2025,3944,0.0
2025,3945,0.0
2025,3946,0.0
2025,3947,0.0
2025,3948,0.0
2025,3949,0.0
2025,3950,0.0
2025,3951,0.0
2025,3952,0.0
2025,3953,0.0
2025,3954,0.0
2025,3955,0.0
2025,3956,0.0
2025,3957,0.0
2025,3958,0.0
2025,3959,0.0
2025,3960,0.0
2025,3961,0.0
2025,3962,0.0
2025,3963,0.0
2025,3964,0.0
2025,3965,0.0
2025,3966,0.0
2025,3967,0.0
2025,3968,0.0
2025,3969,0.0
2025,3970,0.0
2025,3971,0.0
2025,3972,0.0
2025,3973,0.0
2025,3974,0.0
2025,3975,0.0
2025,3976,0.0
2025,3977,0.0
2025,3978,0.0
2025,3979,0.0
2025,3980,0.0
2025,3981,0.0
2025,3982,0.0
2025,3983,0.0
2025,3984,0.0
2025,3985,0.0
2025,3986,0.0
2025,3987,0.0
2025,3988,0.0
2025,3989,0.0
2025,3990,0.0
2025,3991,0.0
2025,3992,0.0
2025,3993,0.0
2025,3994,0.0
2025,3995,0.0
2025,3996,0.0
2025,3997,0.0
2025,3998,0.0
2025,3999,0.0
2025,4000,0.0
2025,4001,0.0
2025,4002,0.0
2025,4003,0.0
2025,4004,0.0
2025,4005,0.0
2025,4006,0.0
2025,4007,0.0
2025,4008,0.0
2025,4009,0.0
2025,4010,0.0
2025,4011,0.0
2025,4012,0.0
2025,4013,0.0
2025,4014,0.0
2025,4015,0.0
2025,4016,0.0
2025,4017,0.0
2025,4018,0.0
2025,4019,0.0
2025,4020,0.0
2025,4021,0.0
2025,4022,0.0
2025,4023,0.0
2025,4024,0.0
2025,4025,0.0
2025,4026,0.0
2025,4027,0.0
2025,4028,0.0
2025,4029,0.0
2025,4030,0.0
2025,4031,0.0
2025,4032,0.0
2025,4033,0.0
2025,4034,0.0
2025,4035,0.0
2025,4036,0.0
2025,4037,0.0
2025,4038,0.0
2025,4039,0.0
2025,4040,0.0
2025,4041,0.0
2025,4042,0.0
2025,4043,0.0
2025,4044,0.0
2025,4045,0.0
2025,4046,0.0
2025,4047,0.0
2025,4048,0.0
2025,4049,0.0
2025,4050,0.0
2025,4051,0.0
2025,4052,0.0
2025,4053,0.0
2025,4054,0.0
2025,4055,0.0
2025,4056,0.0
2025,4057,0.0
2025,4058,0.0
2025,4059,0.0
2025,4060,0.0
2025,4061,0.0
2025,4062,0.0
2025,4063,0.0
2025,4064,0.0
2025,4065,0.0
2025,4066,0.0
2025,4067,0.0
2025,4068,0.0
2025,4069,0.0
2025,4070,0.0
2025,4071,0.0
2025,4072,0.0
2025,4073,0.0
2025,4074,0.0
2025,4075,0.0
2025,4076,0.0
2025,4077,0.0
2025,4078,0.0
2025,4079,0.0
2025,4080,0.0
2025,4081,0.0
2025,4082,0.0
2025,4083,0.0
2025,4084,0.0
2025,4085,0.0
2025,4086,0.0
2025,4087,0.0
2025,4088,0.0
2025,4089,0.0
2025,4090,0.0
2025,4091,0.0
2025,4092,0.0
2025,4093,0.0
2025,4094,0.0
2025,4095,0.0
2025,4096,0.0
2025,4097,0.0
2025,4098,0.0
2025,4099,0.0
2025,4100,0.0
2025,4101,0.0
2025,4102,0.0
2025,4103,0.0
2025,4104,0.0
2025,4105,0.0
2025,4106,0.0
2025,4107,0.0
2025,4108,0.0
2025,4109,0.0
2025,4110,0.0
2025,4111,0.0
2025,4112,0.0
2025,4113,0.0
2025,4114,0.0
2025,4115,0.0
2025,4116,0.0
2025,4117,0.0
2025,4118,0.0
2025,4119,0.0
2025,4120,0.0
2025,4121,0.0
2025,4122,0.0
2025,4123,0.0
2025,4124,0.0
2025,4125,0.0
2025,4126,0.0
2025,4127,0.0
2025,4128,0.0
2025,4129,0.0
2025,4130,0.0
2025,4131,0.0
2025,4132,0.0
2025,4133,0.0
2025,4134,0.0
2025,4135,0.0
2025,4136,0.0
2025,4137,0.0
2025,4138,0.0
2025,4139,0.0
2025,4140,0.0
2025,4141,0.0
2025,4142,0.0
2025,4143,0.0
2025,4144,0.0
2025,4145,0.0
2025,4146,0.0
2025,4147,0.0
2025,4148,0.0
2025,4149,0.0
2025,4150,0.0
2025,4151,0.0
2025,4152,0.0
2025,4153,0.0
2025,4154,0.0
2025,4155,0.0
2025,4156,0.0
2025,4157,0.0
2025,4158,0.0
2025,4159,0.0
2025,4160,0.0
2025,4161,0.0
2025,4162,0.0
2025,4163,0.0
2025,4164,0.0
2025,4165,0.0
2025,4166,0.0
2025,4167,0.0
2025,4168,0.0
2025,4169,0.0
2025,4170,0.0
2025,4171,0.0
2025,4172,0.0
2025,4173,0.0
2025,4174,0.0
2025,4175,0.0
2025,4176,0.0
2025,4177,0.0
2025,4178,0.0
2025,4179,0.0
2025,4180,0.0
2025,4181,0.0
2025,4182,0.0
2025,4183,0.0
2025,4184,0.0
2025,4185,0.0
2025,4186,0.0
2025,4187,0.0
2025,4188,0.0
2025,4189,0.0
2025,4190,0.0
2025,4191,0.0
2025,4192,0.0
2025,4193,0.0
2025,4194,0.0
2025,4195,0.0
2025,4196,0.0
2025,4197,0.0
2025,4198,0.0
2025,4199,0.0
2025,4200,0.0
2025,4201,0.0
2025,4202,0.0
2025,4203,0.0
2025,4204,0.0
2025,4205,0.0
2025,4206,0.0
2025,4207,0.0
2025,4208,0.0
2025,4209,0.0
2025,4210,0.0
2025,4211,0.0
2025,4212,0.0
2025,4213,0.0
2025,4214,0.0
2025,4215,0.0
2025,4216,0.0
2025,4217,0.0
2025,4218,0.0
2025,4219,0.0
2025,4220,0.0
2025,4221,0.0
2025,4222,0.0
2025,4223,0.0
2025,4224,0.0
2025,4225,0.0
2025,4226,0.0
2025,4227,0.0
2025,4228,0.0
2025,4229,0.0
2025,4230,0.0
2025,4231,0.0
2025,4232,0.0
2025,4233,0.0
2025,4234,0.0
2025,4235,0.0
2025,4236,0.0
2025,4237,0.0
2025,4238,0.0
2025,4239,0.0
2025,4240,0.0
2025,4241,0.0
2025,4242,0.0
2025,4243,0.0
2025,4244,0.0
2025,4245,0.0
2025,4246,0.0
2025,4247,0.0
2025,4248,0.0
2025,4249,0.0
2025,4250,0.0
2025,4251,0.0
2025,4252,0.0
2025,4253,0.0
2025,4254,0.0
2025,4255,0.0
2025,4256,0.0
2025,4257,0.0
2025,4258,0.0
2025,4259,0.0
2025,4260,0.0
2025,4261,0.0
2025,4262,0.0
2025,4263,0.0
2025,4264,0.0
2025,4265,0.0
2025,4266,0.0
2025,4267,0.0
2025,4268,0.0
2025,4269,0.0
2025,4270,0.0
2025,4271,0.0
2025,4272,0.0
2025,4273,0.0
2025,4274,0.0
2025,4275,0.0
2025,4276,0.0
2025,4277,0.0
2025,4278,0.0
2025,4279,0.0
2025,4280,0.0
2025,4281,0.0
2025,4282,0.0
2025,4283,0.0
2025,4284,0.0
2025,4285,0.0
2025,4286,0.0
2025,4287,0.0
2025,4288,0.0
2025,4289,0.0
2025,4290,0.0
2025,4291,0.0
2025,4292,0.0
2025,4293,0.0
2025,4294,0.0
2025,4295,0.0
2025,4296,0.0
2025,4297,0.0
2025,4298,0.0
2025,4299,0.0
2025,4300,0.0
2025,4301,0.0
2025,4302,0.0
2025,4303,0.0
2025,4304,0.0
2025,4305,0.0
2025,4306,0.0
2025,4307,0.0
2025,4308,0.0
2025,4309,0.0
2025,4310,0.0
2025,4311,0.0
2025,4312,0.0
2025,4313,0.0
2025,4314,0.0
2025,4315,0.0
2025,4316,0.0
2025,4317,0.0
2025,4318,0.0
2025,4319,0.0
2025,4320,0.0
2025,4321,0.0
2025,4322,0.0
2025,4323,0.0
2025,4324,0.0
2025,4325,0.0
2025,4326,0.0
2025,4327,0.0
2025,4328,0.0
2025,4329,0.0
2025,4330,0.0
2025,4331,0.0
2025,4332,0.0
2025,4333,0.0
2025,4334,0.0
2025,4335,0.0
2025,4336,0.0
2025,4337,0.0
2025,4338,0.0
2025,4339,0.0
2025,4340,0.0
2025,4341,0.0
2025,4342,0.0
2025,4343,0.0
2025,4344,0.0
2025,4345,0.0
2025,4346,0.0
2025,4347,0.0
2025,4348,0.0
2025,4349,0.0
2025,4350,0.0
2025,4351,0.0
2025,4352,0.0
2025,4353,0.0
2025,4354,0.0
2025,4355,0.0
2025,4356,0.0
2025,4357,0.0
2025,4358,0.0
2025,4359,0.0
2025,4360,0.0
2025,4361,0.0
2025,4362,0.0
2025,4363,0.0
2025,4364,0.0
2025,4365,0.0
2025,4366,0.0
2025,4367,0.0
2025,4368,0.0
2025,4369,0.0
2025,4370,0.0
2025,4371,0.0
2025,4372,0.0
2025,4373,0.0
2025,4374,0.0
2025,4375,0.0
2025,4376,0.0
2025,4377,0.0
2025,4378,0.0
2025,4379,0.0
2025,4380,0.0
2025,4381,0.0
2025,4382,0.0
2025,4383,0.0
2025,4384,0.0
2025,4385,0.0
2025,4386,0.0
2025,4387,0.0
2025,4388,0.0
2025,4389,0.0
2025,4390,0.0
2025,4391,0.0
2025,4392,0.0
2025,4393,0.0
2025,4394,0.0
2025,4395,0.0
2025,4396,0.0
2025,4397,0.0
2025,4398,0.0
2025,4399,0.0
2025,4400,0.0
2025,4401,0.0
2025,4402,0.0
2025,4403,0.0
2025,4404,0.0
2025,4405,0.0
2025,4406,0.0
2025,4407,0.0
2025,4408,0.0
2025,4409,0.0
2025,4410,0.0
2025,4411,0.0
2025,4412,0.0
2025,4413,0.0
2025,4414,0.0
2025,4415,0.0
2025,4416,0.0
2025,4417,0.0
2025,4418,0.0
2025,4419,0.0
2025,4420,0.0
2025,4421,0.0
2025,4422,0.0
2025,4423,0.0
2025,4424,0.0
2025,4425,0.0
2025,4426,0.0
2025,4427,0.0
2025,4428,0.0
2025,4429,0.0
2025,4430,0.0
2025,4431,0.0
2025,4432,0.0
2025,4433,0.0
2025,4434,0.0
2025,4435,0.0
2025,4436,0.0
2025,4437,0.0
2025,4438,0.0
2025,4439,0.0
2025,4440,0.0
2025,4441,0.0
2025,4442,0.0
2025,4443,0.0
2025,4444,0.0
2025,4445,0.0
2025,4446,0.0
2025,4447,0.0
2025,4448,0.0
2025,4449,0.0
2025,4450,0.0
2025,4451,0.0
2025,4452,0.0
2025,4453,0.0
2025,4454,0.0
2025,4455,0.0
2025,4456,0.0
2025,4457,0.0
2025,4458,0.0
2025,4459,0.0
2025,4460,0.0
2025,4461,0.0
2025,4462,0.0
2025,4463,0.0
2025,4464,0.0
2025,4465,0.0
2025,4466,0.0
2025,4467,0.0
2025,4468,0.0
2025,4469,0.0
2025,4470,0.0
2025,4471,0.0
2025,4472,0.0
2025,4473,0.0
2025,4474,0.0
2025,4475,0.0
2025,4476,0.0
2025,4477,0.0
2025,4478,0.0
2025,4479,0.0
2025,4480,0.0
2025,4481,0.0
2025,4482,0.0
2025,4483,0.0
2025,4484,0.0
2025,4485,0.0
2025,4486,0.0
2025,4487,0.0
2025,4488,0.0
2025,4489,0.0
2025,4490,0.0
2025,4491,0.0
2025,4492,0.0
2025,4493,0.0
2025,4494,0.0
2025,4495,0.0
2025,4496,0.0
2025,4497,0.0
2025,4498,0.0
2025,4499,0.0
2025,4500,0.0
2025,4501,0.0
2025,4502,0.0
2025,4503,0.0
2025,4504,0.0
2025,4505,0.0
2025,4506,0.0
2025,4507,0.0
2025,4508,0.0
2025,4509,0.0
2025,4510,0.0
2025,4511,0.0
2025,4512,0.0
2025,4513,0.0
2025,4514,0.0
2025,4515,0.0
2025,4516,0.0
2025,4517,0.0
2025,4518,0.0
2025,4519,0.0
2025,4520,0.0
2025,4521,0.0
2025,4522,0.0
2025,4523,0.0
2025,4524,0.0
2025,4525,0.0
2025,4526,0.0
2025,4527,0.0
2025,4528,0.0
2025,4529,0.0
2025,4530,0.0
2025,4531,0.0
2025,4532,0.0
2025,4533,0.0
2025,4534,0.0
2025,4535,0.0
2025,4536,0.0
2025,4537,0.0
2025,4538,0.0
2025,4539,0.0
2025,4540,0.0
2025,4541,0.0
2025,4542,0.0
2025,4543,0.0
2025,4544,0.0
2025,4545,0.0
2025,4546,0.0
2025,4547,0.0
2025,4548,0.0
2025,4549,0.0
2025,4550,0.0
2025,4551,0.0
2025,4552,0.0
2025,4553,0.0
2025,4554,0.0
2025,4555,0.0
2025,4556,0.0
2025,4557,0.0
2025,4558,0.0
2025,4559,0.0
2025,4560,0.0
2025,4561,0.0
2025,4562,0.0
2025,4563,0.0
2025,4564,0.0
2025,4565,0.0
2025,4566,0.0
2025,4567,0.0
2025,4568,0.0
2025,4569,0.0
2025,4570,0.0
2025,4571,0.0
2025,4572,0.0
2025,4573,0.0
2025,4574,0.0
2025,4575,0.0
2025,4576,0.0
2025,4577,0.0
2025,4578,0.0
2025,4579,0.0
2025,4580,0.0
2025,4581,0.0
2025,4582,0.0
2025,4583,0.0
2025,4584,0.0
2025,4585,0.0
2025,4586,0.0
2025,4587,0.0
2025,4588,0.0
2025,4589,0.0
2025,4590,0.0
2025,4591,0.0
2025,4592,0.0
2025,4593,0.0
2025,4594,0.0
2025,4595,0.0
2025,4596,0.0
2025,4597,0.0
2025,4598,0.0
2025,4599,0.0
2025,4600,0.0
2025,4601,0.0
2025,4602,0.0
2025,4603,0.0
2025,4604,0.0
2025,4605,0.0
2025,4606,0.0
2025,4607,0.0
2025,4608,0.0
2025,4609,0.0
2025,4610,0.0
2025,4611,0.0
2025,4612,0.0
2025,4613,0.0
2025,4614,0.0
2025,4615,0.0
2025,4616,0.0
2025,4617,0.0
2025,4618,0.0
2025,4619,0.0
2025,4620,0.0
2025,4621,0.0
2025,4622,0.0
2025,4623,0.0
2025,4624,0.0
2025,4625,0.0
2025,4626,0.0
2025,4627,0.0
2025,4628,0.0
2025,4629,0.0
2025,4630,0.0
2025,4631,0.0
2025,4632,0.0
2025,4633,0.0
2025,4634,0.0
2025,4635,0.0
2025,4636,0.0
2025,4637,0.0
2025,4638,0.0
2025,4639,0.0
2025,4640,0.0
2025,4641,0.0
2025,4642,0.0
2025,4643,0.0
2025,4644,0.0
2025,4645,0.0
2025,4646,0.0
2025,4647,0.0
2025,4648,0.0
2025,4649,0.0
2025,4650,0.0
2025,4651,0.0
2025,4652,0.0
2025,4653,0.0
2025,4654,0.0
2025,4655,0.0
2025,4656,0.0
2025,4657,0.0
2025,4658,0.0
2025,4659,0.0
2025,4660,0.0
2025,4661,0.0
2025,4662,0.0
2025,4663,0.0
2025,4664,0.0
2025,4665,0.0
2025,4666,0.0
2025,4667,0.0
2025,4668,0.0
2025,4669,0.0
2025,4670,0.0
2025,4671,0.0
2025,4672,0.0
2025,4673,0.0
2025,4674,0.0
2025,4675,0.0
2025,4676,0.0
2025,4677,0.0
2025,4678,0.0
2025,4679,0.0
2025,4680,0.0
2025,4681,0.0
2025,4682,0.0
2025,4683,0.0
2025,4684,0.0
2025,4685,0.0
2025,4686,0.0
2025,4687,0.0
2025,4688,0.0
2025,4689,0.0
2025,4690,0.0
2025,4691,0.0
2025,4692,0.0
2025,4693,0.0
2025,4694,0.0
2025,4695,0.0
2025,4696,0.0
2025,4697,0.0
2025,4698,0.0
2025,4699,0.0
2025,4700,0.0
2025,4701,0.0
2025,4702,0.0
2025,4703,0.0
2025,4704,0.0
2025,4705,0.0
2025,4706,0.0
2025,4707,0.0
2025,4708,0.0
2025,4709,0.0
2025,4710,0.0
2025,4711,0.0
2025,4712,0.0
2025,4713,0.0
2025,4714,0.0
2025,4715,0.0
2025,4716,0.0
2025,4717,0.0
2025,4718,0.0
2025,4719,0.0
2025,4720,0.0
2025,4721,0.0
2025,4722,0.0
2025,4723,0.0
2025,4724,0.0
2025,4725,0.0
2025,4726,0.0
2025,4727,0.0
2025,4728,0.0
2025,4729,0.0
2025,4730,0.0
2025,4731,0.0
2025,4732,0.0
2025,4733,0.0
2025,4734,0.0
2025,4735,0.0
2025,4736,0.0
2025,4737,0.0
2025,4738,0.0
2025,4739,0.0
2025,4740,0.0
2025,4741,0.0
2025,4742,0.0
2025,4743,0.0
2025,4744,0.0
2025,4745,0.0
2025,4746,0.0
2025,4747,0.0
2025,4748,0.0
2025,4749,0.0
2025,4750,0.0
2025,4751,0.0
2025,4752,0.0
2025,4753,0.0
2025,4754,0.0
2025,4755,0.0
2025,4756,0.0
2025,4757,0.0
2025,4758,0.0
2025,4759,0.0
2025,4760,0.0
2025,4761,0.0
2025,4762,0.0
2025,4763,0.0
2025,4764,0.0
2025,4765,0.0
2025,4766,0.0
2025,4767,0.0
2025,4768,0.0
2025,4769,0.0
2025,4770,0.0
2025,4771,0.0
2025,4772,0.0
2025,4773,0.0
2025,4774,0.0
2025,4775,0.0
2025,4776,0.0
2025,4777,0.0
2025,4778,0.0
2025,4779,0.0
2025,4780,0.0
2025,4781,0.0
2025,4782,0.0
2025,4783,0.0
2025,4784,0.0
2025,4785,0.0
2025,4786,0.0
2025,4787,0.0
2025,4788,0.0
2025,4789,0.0
2025,4790,0.0
2025,4791,0.0
2025,4792,0.0
2025,4793,0.0
